PLAYER,TEAM,POSITION,AGE,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,POINTS,GP,MPG,ORPM,DRPM,RPM,WINS_RPM,PIE,PACE,W,SALARY_MILLIONS,SALARY_CLASS
Jeremy Lamb,CHA,SG,0.23809523809523814,0.34951456310679613,0.3060344827586207,0.6133333333333333,0.17073170731707318,0.24,0.281,0.30927835051546393,0.29347826086956513,0.536,0.5737142857142857,0.19565217391304351,0.19266055045871558,0.853,0.125,0.39999999999999997,0.3359375,0.10714285714285714,0.2,0.15384615384615385,0.10526315789473684,0.41025641025641035,0.30254777070063693,0.75,0.4550561797752809,0.382051282051282,0.261569416498994,0.35419440745672437,0.15956043956043958,0.5691056910569106,0.37661758143685864,0.4090909090909091,0.20950533462657614,1
Kenneth Faried,DEN,PF,0.38095238095238093,0.3592233009708738,0.25862068965517243,0.7306666666666666,0.0,0.010000000000000002,0.0,0.3814432989690722,0.35326086956521735,0.556,0.6262857142857142,0.22826086956521743,0.2844036697247706,0.693,0.75,0.4842105263157894,0.59375,0.08035714285714286,0.35,0.26923076923076916,0.17543859649122806,0.5128205128205129,0.29936305732484075,0.7375,0.5337078651685394,0.37264957264957266,0.23843058350100604,0.33155792276964047,0.1578021978021978,0.5691056910569106,0.5957161981258365,0.4393939393939394,0.38958939540898807,2
E'Twaun Moore,NO,SG,0.38095238095238093,0.3786407766990291,0.33189655172413796,0.6093333333333333,0.26829268292682934,0.27999999999999997,0.37,0.288659793814433,0.29347826086956513,0.501,0.5931428571428571,0.08695652173913045,0.09174311926605504,0.77,0.125,0.16842105263157894,0.1640625,0.19642857142857145,0.35,0.15384615384615385,0.14035087719298245,0.4615384615384616,0.29936305732484075,0.8875000000000001,0.6376404494382023,0.3581196581196581,0.23541247484909458,0.3182423435419441,0.16791208791208792,0.3617886178861789,0.5667112896028557,0.48484848484848486,0.26026511477529907,1
Derrick Favors,UTAH,PF,0.2857142857142858,0.3980582524271844,0.3232758620689656,0.6493333333333333,0.02439024390243903,0.020000000000000004,0.3,0.4123711340206186,0.42934782608695643,0.491,0.5599999999999999,0.14130434782608697,0.20183486238532108,0.615,0.45,0.4526315789473684,0.4765625,0.09821428571428573,0.45,0.3076923076923077,0.21052631578947367,0.5384615384615385,0.2961783439490446,0.6,0.603932584269663,0.14273504273504273,0.6016096579476862,0.39280958721704395,0.17802197802197803,0.5040650406504065,0.23471664435519868,0.5,0.3562883931458132,1
Patty Mills,SA,PG,0.4285714285714286,0.33009708737864074,0.3017241379310345,0.5866666666666667,0.4390243902439025,0.44000000000000006,0.414,0.16494845360824745,0.1684782608695652,0.474,0.6377142857142856,0.08695652173913045,0.09174311926605504,0.825,0.075,0.15789473684210525,0.140625,0.3125,0.4,0.0,0.22807017543859648,0.358974358974359,0.2961783439490446,0.975,0.553370786516854,0.5948717948717949,0.26760563380281693,0.5239680426098535,0.3156043956043956,0.4715447154471545,0.5136099955377067,0.9090909090909092,0.11477529906239896,1
Nik Stauskas,PHI,SG,0.19047619047619047,0.30097087378640774,0.3060344827586207,0.528,0.41463414634146345,0.45,0.368,0.15463917525773196,0.17391304347826084,0.433,0.5714285714285714,0.16304347826086957,0.17431192660550457,0.813,0.075,0.2736842105263158,0.21875,0.21428571428571427,0.3,0.15384615384615385,0.2807017543859649,0.4615384615384616,0.2961783439490446,0.975,0.7078651685393259,0.35128205128205126,0.16800804828973845,0.2683089214380826,0.13626373626373628,0.33739837398373984,0.5720660419455599,0.4090909090909091,0.09569996766892984,1
Michael Beasley,MIL,PF,0.4285714285714286,0.3786407766990291,0.2801724137931034,0.7093333333333334,0.07317073170731708,0.08000000000000002,0.419,0.3608247422680413,0.34239130434782605,0.545,0.633142857142857,0.15217391304347827,0.17431192660550457,0.743,0.175,0.28421052631578947,0.265625,0.08035714285714286,0.25,0.1923076923076923,0.21052631578947367,0.41025641025641035,0.2929936305732484,0.675,0.4073033707865169,0.2333333333333333,0.3329979879275654,0.2856191744340879,0.12307692307692308,0.5365853658536585,0.4663096831771525,0.3484848484848485,0.044293566117038476,0
Brandon Ingram,LAL,SF,0.0,0.33980582524271846,0.34051724137931033,0.536,0.17073170731707318,0.24,0.294,0.288659793814433,0.3315217391304347,0.443,0.5051428571428571,0.1847826086956522,0.2477064220183486,0.621,0.2,0.3368421052631579,0.3125,0.1875,0.3,0.1923076923076923,0.2631578947368421,0.5128205128205129,0.2929936305732484,0.9625,0.7471910112359552,0.2282051282051282,0.09959758551307846,0.12716378162450065,0.0,0.2886178861788618,0.5796519410977239,0.3939393939393939,0.1697381183317168,1
Ish Smith,DET,PG,0.4285714285714286,0.3980582524271844,0.3620689655172414,0.5853333333333333,0.07317073170731708,0.13,0.267,0.3814432989690722,0.4239130434782608,0.467,0.5234285714285715,0.09782608695652176,0.11926605504587155,0.706,0.075,0.2736842105263158,0.2265625,0.4642857142857143,0.4,0.15384615384615385,0.24561403508771926,0.41025641025641035,0.2929936305732484,0.9874999999999999,0.6151685393258428,0.4025641025641026,0.4195171026156942,0.47470039946737685,0.29890109890109895,0.5,0.45336903168228515,0.5606060606060607,0.19301648884578082,1
Cory Joseph,TOR,PG,0.2857142857142858,0.3592233009708738,0.3232758620689656,0.6026666666666667,0.14634146341463417,0.17,0.35600000000000004,0.3195876288659794,0.3478260869565217,0.477,0.5588571428571428,0.13043478260869565,0.13761467889908255,0.77,0.15,0.2421052631578947,0.2265625,0.29464285714285715,0.4,0.07692307692307693,0.24561403508771926,0.4615384615384616,0.2898089171974523,0.975,0.6404494382022473,0.33589743589743587,0.19919517102615697,0.2769640479360852,0.1397802197802198,0.426829268292683,0.4448906738063365,0.7424242424242424,0.23569350145489817,1
Marquese Chriss,PHX,PF,0.0,0.33980582524271846,0.2974137931034483,0.5986666666666667,0.21951219512195125,0.27,0.321,0.2680412371134021,0.2608695652173913,0.52,0.5782857142857143,0.15217391304347827,0.20183486238532108,0.624,0.3,0.3263157894736842,0.328125,0.0625,0.4,0.34615384615384615,0.22807017543859648,0.8205128205128207,0.28662420382165604,1.0000000000000002,0.5365168539325844,0.2111111111111111,0.21126760563380284,0.18774966711051932,0.06857142857142857,0.32113821138211385,0.7184292726461403,0.36363636363636365,0.09408341416100872,1
Jeff Green,ORL,PF,0.5238095238095237,0.31067961165048547,0.3146551724137931,0.5253333333333333,0.19512195121951223,0.27999999999999997,0.275,0.24742268041237114,0.2771739130434782,0.458,0.5051428571428571,0.22826086956521743,0.2201834862385321,0.863,0.15,0.2631578947368421,0.2421875,0.10714285714285714,0.25,0.07692307692307693,0.1929824561403509,0.3846153846153847,0.28662420382165604,0.8375,0.5617977528089888,0.20512820512820512,0.2625754527162978,0.21704394141145142,0.09274725274725275,0.3780487804878049,0.5078090138331102,0.3939393939393939,0.483996120271581,2
Gerald Henderson,PHI,SG,0.4761904761904763,0.3203883495145631,0.2974137931034483,0.564,0.19512195121951223,0.24,0.353,0.24742268041237114,0.2771739130434782,0.455,0.5462857142857143,0.19565217391304351,0.21100917431192656,0.8059999999999999,0.125,0.22105263157894736,0.203125,0.14285714285714288,0.3,0.07692307692307693,0.15789473684210525,0.4615384615384616,0.28662420382165604,0.875,0.5898876404494383,0.24957264957264955,0.15090543259557346,0.177762982689747,0.06373626373626373,0.3617886178861789,0.5988398036590801,0.36363636363636365,0.29000969932104753,1
Joe Johnson,UTAH,SF,0.7619047619047619,0.33980582524271846,0.3103448275862069,0.5813333333333333,0.34146341463414637,0.33,0.411,0.21649484536082478,0.24456521739130432,0.454,0.5954285714285714,0.08695652173913045,0.09174311926605504,0.818,0.1,0.28421052631578947,0.2421875,0.16071428571428573,0.25,0.07692307692307693,0.15789473684210525,0.3076923076923077,0.28662420382165604,0.9500000000000001,0.6011235955056181,0.4461538461538461,0.23742454728370221,0.3881491344873502,0.2153846153846154,0.45121951219512196,0.25881302989736765,0.7121212121212122,0.354671839637892,1
Michael Kidd-Gilchrist,CHA,SF,0.19047619047619047,0.34951456310679613,0.29310344827586204,0.6359999999999999,0.0,0.010000000000000002,0.111,0.3711340206185567,0.39673913043478254,0.483,0.5462857142857143,0.20652173913043478,0.2201834862385321,0.784,0.475,0.5263157894736842,0.546875,0.125,0.5,0.3846153846153846,0.12280701754385963,0.5897435897435898,0.28662420382165604,0.9874999999999999,0.7528089887640451,0.21025641025641023,0.6428571428571429,0.47270306258322237,0.3353846153846154,0.44308943089430897,0.46095493083444916,0.5454545454545454,0.41933397995473654,2
Jameer Nelson,DEN,PG,0.7142857142857144,0.34951456310679613,0.3146551724137931,0.592,0.34146341463414637,0.36000000000000004,0.388,0.22680412371134023,0.22826086956521738,0.489,0.6068571428571429,0.06521739130434782,0.07339449541284403,0.7140000000000001,0.1,0.23157894736842105,0.203125,0.45535714285714285,0.35,0.038461538461538464,0.2982456140350877,0.6666666666666667,0.28662420382165604,0.9125,0.705056179775281,0.41709401709401706,0.3501006036217304,0.4400798934753662,0.2852747252747253,0.3699186991869919,0.5622489959839361,0.5151515151515151,0.14581312641448432,1
Tony Allen,MEM,SG,0.7619047619047619,0.3786407766990291,0.32758620689655177,0.6146666666666667,0.04878048780487806,0.08000000000000002,0.278,0.3711340206185567,0.40217391304347816,0.479,0.5405714285714285,0.11956521739130437,0.16513761467889906,0.615,0.575,0.3368421052631579,0.4296875,0.125,0.8,0.15384615384615385,0.24561403508771926,0.6410256410256411,0.28343949044585987,0.8625,0.6966292134831462,0.20512820512820512,0.6106639839034206,0.4474034620505992,0.2672527472527473,0.3902439024390244,0.28514056224899553,0.5454545454545454,0.1771742644681539,1
Channing Frye,CLE,C,0.6666666666666667,0.31067961165048547,0.2672413793103448,0.6106666666666667,0.4634146341463415,0.45,0.409,0.1443298969072165,0.125,0.546,0.673142857142857,0.09782608695652176,0.09174311926605504,0.851,0.125,0.3578947368421052,0.3046875,0.05357142857142857,0.2,0.1923076923076923,0.12280701754385963,0.4871794871794872,0.28343949044585987,0.9,0.4691011235955057,0.517094017094017,0.3360160965794769,0.5086551264980027,0.26461538461538464,0.47560975609756095,0.4765729585006695,0.6666666666666667,0.25153572583252504,1
Jodie Meeks,ORL,SG,0.4761904761904763,0.2815533980582524,0.27155172413793105,0.536,0.39024390243902446,0.38,0.409,0.13402061855670105,0.1684782608695652,0.395,0.5851428571428571,0.19565217391304351,0.19266055045871558,0.878,0.025,0.21052631578947367,0.1640625,0.11607142857142858,0.45,0.038461538461538464,0.17543859649122806,0.2820512820512821,0.28343949044585987,0.425,0.5140449438202248,0.37435897435897436,0.23340040241448692,0.32956058588548603,0.13274725274725274,0.3943089430894309,0.5702811244979915,0.21212121212121213,0.21047526673132883,1
Doug McDermott,CHI/OKC,SF,0.2857142857142858,0.33009708737864074,0.28879310344827586,0.596,0.29268292682926833,0.32000000000000006,0.37,0.22680412371134023,0.22826086956521738,0.502,0.5988571428571429,0.11956521739130437,0.11926605504587155,0.845,0.075,0.2526315789473684,0.2109375,0.08035714285714286,0.1,0.038461538461538464,0.10526315789473684,0.3076923076923077,0.2802547770700637,0.8,0.5786516853932585,0.3264957264957265,0.0,0.1378162450066578,0.04351648351648352,0.3780487804878049,0.4538152610441766,0.5303030303030303,0.07921112188813449,1
Kelly Olynyk,BOS,C,0.2857142857142858,0.33980582524271846,0.25862068965517243,0.6826666666666666,0.21951219512195125,0.26,0.354,0.2680412371134021,0.21739130434782608,0.608,0.6617142857142856,0.13043478260869565,0.14678899082568805,0.732,0.25,0.39999999999999997,0.375,0.17857142857142858,0.3,0.15384615384615385,0.22807017543859648,0.717948717948718,0.2802547770700637,0.9125,0.5140449438202248,0.3521367521367521,0.4758551307847083,0.47270306258322237,0.2575824175824176,0.5121951219512195,0.5528781793842028,0.7424242424242424,0.09893307468477205,1
Evan Turner,POR,SF,0.4285714285714286,0.34951456310679613,0.33189655172413796,0.568,0.12195121951219513,0.18000000000000002,0.263,0.3195876288659794,0.35326086956521735,0.47,0.5188571428571428,0.14130434782608697,0.14678899082568805,0.825,0.15,0.3368421052631579,0.296875,0.28571428571428575,0.4,0.15384615384615385,0.2631578947368421,0.4871794871794872,0.2802547770700637,0.7875,0.654494382022472,0.11880341880341877,0.40945674044265595,0.2470039946737683,0.11296703296703298,0.42276422764227645,0.527889335118251,0.5151515151515151,0.5289363077917879,2
DeMarre Carroll,TOR,SF,0.5238095238095237,0.30097087378640774,0.29310344827586204,0.5333333333333333,0.3658536585365854,0.44000000000000006,0.341,0.15463917525773196,0.16304347826086957,0.483,0.5702857142857143,0.13043478260869565,0.14678899082568805,0.7609999999999999,0.225,0.3052631578947368,0.296875,0.08928571428571429,0.55,0.15384615384615385,0.14035087719298245,0.5128205128205129,0.2770700636942675,0.875,0.6713483146067417,0.3786324786324786,0.4778672032193159,0.49467376830892146,0.30681318681318687,0.35365853658536583,0.4176706827309231,0.6666666666666667,0.4581312641448432,2
Al-Farouq Aminu,POR,SF,0.3333333333333335,0.2912621359223301,0.29310344827586204,0.524,0.26829268292682934,0.35000000000000003,0.33,0.1958762886597938,0.21739130434782608,0.445,0.5348571428571428,0.1739130434782609,0.20183486238532108,0.706,0.325,0.6421052631578946,0.578125,0.14285714285714288,0.5,0.26923076923076916,0.2631578947368421,0.43589743589743596,0.27070063694267515,0.7375,0.75561797752809,0.21965811965811963,0.7092555331991952,0.5239680426098535,0.3156043956043956,0.43902439024390244,0.48728246318607704,0.5,0.24733268671193018,1
Rondae Hollis-Jefferson,BKN,SF,0.1428571428571428,0.2912621359223301,0.2629310344827586,0.5786666666666667,0.04878048780487806,0.09000000000000001,0.224,0.288659793814433,0.3206521739130434,0.463,0.5108571428571428,0.2608695652173913,0.2935779816513761,0.7509999999999999,0.3,0.4842105263157894,0.453125,0.17857142857142858,0.55,0.23076923076923073,0.2631578947368421,0.5897435897435898,0.27070063694267515,0.9500000000000001,0.5730337078651687,0.194017094017094,0.5734406438631792,0.41411451398135823,0.24659340659340662,0.4634146341463415,0.7800089245872379,0.2878787878787879,0.044293566117038476,0
Nerlens Noel,DAL/PHI,C,0.1428571428571428,0.34951456310679613,0.22844827586206895,0.7933333333333332,0.0,0.0,0.0,0.3711340206185567,0.3152173913043478,0.597,0.6799999999999999,0.16304347826086957,0.20183486238532108,0.6940000000000001,0.45,0.41052631578947363,0.453125,0.08928571428571429,0.65,0.3846153846153846,0.17543859649122806,0.6410256410256411,0.27070063694267515,0.6125,0.5140449438202248,0.2649572649572649,0.653923541247485,0.5226364846870839,0.23164835164835168,0.5813008130081301,0.5011155734047299,0.36363636363636365,0.14064015518913678,1
Marreese Speights,LAC,C,0.4761904761904763,0.2912621359223301,0.25431034482758624,0.5933333333333333,0.3170731707317074,0.34,0.3720000000000001,0.1752577319587629,0.1684782608695652,0.52,0.616,0.16304347826086957,0.15596330275229356,0.8759999999999999,0.275,0.3684210526315789,0.3515625,0.07142857142857144,0.15,0.1923076923076923,0.14035087719298245,0.717948717948718,0.27070063694267515,1.0000000000000002,0.37921348314606745,0.4358974358974359,0.4637826961770624,0.529960053262317,0.2628571428571429,0.5284552845528455,0.4448906738063365,0.7727272727272727,0.044293566117038476,0
Monta Ellis,IND,SG,0.5714285714285714,0.3203883495145631,0.28879310344827586,0.5906666666666667,0.14634146341463417,0.18000000000000002,0.319,0.288659793814433,0.29891304347826086,0.483,0.5508571428571428,0.14130434782608697,0.15596330275229356,0.727,0.075,0.2631578947368421,0.21875,0.28571428571428575,0.55,0.15384615384615385,0.3157894736842105,0.5128205128205129,0.2643312101910828,0.9,0.6966292134831462,0.2658119658119658,0.22937625754527166,0.24234354194407456,0.11120879120879122,0.3455284552845529,0.47478804105310113,0.5909090909090909,0.3469123827998707,1
Tony Snell,MIL,SG,0.2857142857142858,0.30097087378640774,0.25862068965517243,0.6066666666666667,0.4390243902439025,0.44000000000000006,0.406,0.13402061855670105,0.11413043478260868,0.5479999999999999,0.6719999999999999,0.06521739130434782,0.06422018348623852,0.81,0.075,0.29473684210526313,0.2421875,0.10714285714285714,0.35,0.07692307692307693,0.12280701754385963,0.41025641025641035,0.2643312101910828,0.975,0.7584269662921349,0.3769230769230769,0.30885311871227367,0.381491344873502,0.24659340659340662,0.32926829268292684,0.41900937081659917,0.6363636363636364,0.07565470417070805,1
Arron Afflalo,SAC,SG,0.5714285714285714,0.2912621359223301,0.2629310344827586,0.5866666666666667,0.24390243902439027,0.25,0.411,0.2061855670103093,0.22826086956521738,0.457,0.5874285714285714,0.15217391304347827,0.13761467889908255,0.892,0.025,0.19999999999999998,0.15625,0.11607142857142858,0.15,0.038461538461538464,0.12280701754385963,0.43589743589743596,0.2611464968152866,0.7375,0.6657303370786518,0.2564102564102564,0.10764587525150904,0.15446071904127828,0.05274725274725275,0.30081300813008127,0.3886657742079431,0.3484848484848485,0.4031684448755254,2
Tyson Chandler,PHX,C,0.7142857142857144,0.3203883495145631,0.1767241379310345,0.8946666666666665,0.0,0.0,0.0,0.3402061855670103,0.2554347826086956,0.6709999999999999,0.7668571428571427,0.20652173913043478,0.2385321100917431,0.7340000000000001,0.825,0.863157894736842,0.8984375,0.05357142857142857,0.35,0.1923076923076923,0.24561403508771926,0.6923076923076924,0.2611464968152866,0.5625,0.7134831460674159,0.288034188034188,0.6156941649899397,0.5153129161118509,0.258021978021978,0.5975609756097561,0.6434627398482813,0.2272727272727273,0.4005819592628516,2
Troy Daniels,MEM,SG,0.2857142857142858,0.27184466019417475,0.28448275862068967,0.49866666666666665,0.5121951219512196,0.53,0.389,0.07216494845360825,0.10326086956521738,0.336,0.5862857142857143,0.06521739130434782,0.07339449541284403,0.7959999999999999,0.075,0.1263157894736842,0.1171875,0.0625,0.15,0.038461538461538464,0.12280701754385963,0.33333333333333337,0.25477707006369427,0.8125,0.43539325842696636,0.3769230769230769,0.18309859154929578,0.2982689747003995,0.13362637362637364,0.32926829268292684,0.37438643462739796,0.5,0.1066925315227934,1
